FACILITY_ID,CWNS_ID,FLOW_2022_MGD_FINAL,FACILITY_NAME,INFRASTRUCTURE_TYPE,LATITUDE,LONGITUDE,CITY,STATE_CODE,AUTHORITY_NAME,COUNTY_NAME,HUC,WATERSHED_NAME,FACILITY_TYPE
1066951,08000157002,0.99,WOODLAND PARK NORTH WWTP,Wastewater,39.030833,-105.080833,Woodland Park,CO,"WOODLAND PARK, CITY OF",Teller,11020003,Fountain,Treatment Plant
1067165,08000500020,0.36,"DACONO, CITY OF",Wastewater,40.07969704,-104.9341736,Dacono,CO,"DACONO, CITY OF",,,,Collection: Separate Sewers
1069597,04002301003,0.26,Kino Springs WWTF,Wastewater,31.3528,-110.815,Nogales,AZ,"Nogales, City of",,,,Collection: Separate Sewers
1130120,20000111001,0.057,BENTLEY WWTP,Wastewater,37.8887,-97.5301,Bentley,KS,"BENTLEY      ,CITYOF",,,,Collection: Separate Sewers
1130318,20000499004,0.008,SN CO SD #6 WWTP,Wastewater,39.1119,-95.6468,Topeka,KS,SHAWNEE CO SEWER DISTRICT,,,,Treatment Plant
1130487,20001010001,0.02,NEW CAMBRIA WWTP,Wastewater,38.8779,-97.4979,New Cambria,KS,"NEW CAMBRIA, CITY OF",,,,Treatment Plant
1130497,20001101001,0.06,ASSARIA WWTP,Wastewater,38.67987,-97.603645,Assaria,KS,"ASSARIA, CITY OF",,,,Treatment Plant
1139494,21000026001,7.5,MSD - CEDAR CREEK STP,Wastewater,38.1224,-85.5876,Louisville,KY,Louisville Metro Government,Jefferson,5140102,Salt,Collection: Separate Sewers
1214164,24000005007,0.02,Pleasant Valley WWTP,Wastewater,39.633952,-77.046604,Westminster,MD,Carroll County Bureau of Utilities,Carroll,2070009,Monocacy,Treatment Plant
1214494,24000300221,0.1,Mill Bottom WWTS,Wastewater,39.36307,-77.200649,Mount Airy,MD,FREDERICK COUNTY DPW,Frederick,2070009,Monocacy,Treatment Plant
1216400,02000205001,0.02,Grayling Lagoon,Wastewater,62.9083,-160.0669,Grayling,AK,"Grayling, City of",,,,Treatment Plant
1216414,02000263001,0.2,Hooper Bay Lagoon,Wastewater,61.548,-166.1057,Hooper Bay,AK,"HOOPER BAY, VILLAGE OF",,,,Collection: Separate Sewers
1220377,36003023001,0.26,Rhinebeck (V) WWTP & Collection System,Wastewater,41.933611,-73.923056,Rhinebeck,NY,Rhinebeck (V),Dutchess,2020008,Hudson-Wappinger,Collection: Separate Sewers
1130586,20001317001,0.102,JETMORE WWTP,Wastewater,38.072,-99.8819,Jetmore,KS,"JETMORE, CITY OF",,,,Treatment Plant
1130666,20001610001,0.017,LATHAM WWTP,Wastewater,37.5329,-96.647,Latham,KS,"LATHAM      ,CITYOF",Butler,11030018,Lower Walnut River,Treatment Plant
1130681,20001708001,0.034,LANE CO.IMP DIST #1 WWTP,Wastewater,38.48524,-100.464563,Dighton,KS,LANE CO. IMP. DIST. #1,,,,Treatment Plant
1100907,33000011001,0.115,Ossipee Septage Lagoons,Wastewater,43.754688,-71.153976,Ossipee,NH,Town of Ossipee,Carroll,1060002,Saco,Honey Bucket Lagoon
1142594,23000162001,0.07,MILBRIDGE WWTP,Wastewater,44.53513,-67.87948,Milbridge,ME,MILBRIDGE TOWN OF,Washington,1050002,Maine Coastal,Collection: Separate Sewers
1145111,35000107001,2,"Espanola, City of",Wastewater,35.9906,-106.0791,Espanola,NM,CITY OF ESPANOLA,Santa Fe,13020101,Upper Rio Grande,Collection: Separate Sewers
1145964,31001536001,0.04,PRAGUE WWTP,Wastewater,41.3039,-96.8133,Prague,NE,Village of Prague,Saunders,10200203,Salt,Treatment Plant
1221291,36008120001,0.065,Darien (T) WWTP & Collection System,Wastewater,42.901222,-78.381889,Darien Center,NY,Darien (T),Genesee,4120104,Niagara,Treatment Plant
1227850,48004202001,0.02,Barry WWTP,Wastewater,32.0928,-96.6375,Barry,TX,BARRY,,,,Collection: Separate Sewers
1206906,55009645001,0.222,IXONIA SD #1 - STP,Wastewater,43.1405,-88.5973,Ixonia,WI,IXONIA SANITARY DISTRICT #1,Jefferson,7090001,Upper Rock,Treatment Plant
1165978,47000100001,0.15,BELL BUCKLE STP,Wastewater,35.5848,-86.3539,Bell Buckle,TN,"BELL BUCKLE, TOWN OF",Bedford,6040002,Upper Duck,Collection: Separate Sewers
1176069,06009031004,18,South Bay WRP,Wastewater,32.544552,-117.070688,San Diego,CA,City of San Diego Metropolitan Wastewater Depart.,San Diego,18070305,Cottonwood-Tijuana,Treatment Plant
1220376,36003022001,0.025,Red Hook (V) STP,Wastewater,41.991667,-73.883722,Red Hook,NY,"RED HOOK, VILLAGE OF",,,,Treatment Plant
3535816,29004035010,0.083,"PCSD#1, Taylor Hills Subd. WWTF",Wastewater,37.824137,-92.264083,Waynesville,MO,Pulaski County Sewer District No. 1,,,,Collection: Separate Sewers
3537816,48007046006,0.25,Washburn Tunnel Industrial WWTP,Wastewater,29.4034,-95.1236,Pasadena,TX,GULF COAST WASTE DISPOSAL AUTH,,,,Storage Facility
3542066,30300304001,0.05,Wolf Creek WWTF,Wastewater,47.0047,-112.0679,Wolf Creek,MT,Wolf Creek County Water/Sewer District,,,,Collection: Separate Sewers
3542113,30300305001,0.018,Fort Smith Water and Sewer District,Wastewater,45.31215,-107.92682,Hardin,MT,Fort Smith Water and Sewer District,Big Horn,10080010,Big Horn Lake,Treatment Plant
426464,30300290001,0.1,TREASURE STATE ACRES SEWER DIST.,Wastewater,46.6391,-111.993,Helena,MT,Treasure State Acres Sewer District,,,,Collection: Separate Sewers
1145067,35000051001,0.15,LOVING STP,Wastewater,32.2855,-104.0966,Loving,NM,"LOVING, VILLAGE OF",Eddy,13060001,Pecos Headwaters,Treatment Plant
1148141,27000318001,0.84,BIG LAKE WWTF,Wastewater,45.3038,-93.749,Big Lake,MN,BIG LAKE,Sherburne,7010203,Clearwater-Elk,Treatment Plant
1153148,37001003001,5.3,CAROLINA SHORES WWTP,Wastewater,33.909572,-78.583934,Calabash,NC,Carolina Shores WWTP,,,,Treatment Plant
1159211,30000167001,0.015,LAMBERT WWTP,Wastewater,47.6808,-104.6236,Lambert,MT,LAMBERT S.D.,,,,Collection: Separate Sewers
1139775,21000385001,0.009,Letcher Co SD - Millstone Alt STP,Wastewater,37.167428,-82.752581,Millstone,KY,MILLSTONE ALTERNATIVE TRMT SYS,Letcher,5100201,North Fork Kentucky,Treatment Plant
1145012,35000010001,0.05,VAUGHN SEWAGE PONDS,Wastewater,34.6017,-105.2083,Vaughn,NM,"VAUGHN, VILLAGE OF",Guadalupe,13060003,Upper Pecos,Treatment Plant
1145087,35000072001,0.03,THOREAU LAGOONS,Wastewater,35.404582,-108.219023,Thoreau,NM,THOREAU MUTUAL WS ASSOC,McKinley,13020207,Rio San Jose,Collection: Separate Sewers
1124053,19000686001,0.02,PLEASANT PLAIN WWTP,Wastewater,41.1471,-91.8415,Brighton,IA,"PLEASANT PLAIN, CITY OF",,,,Collection: Separate Sewers
1184419,48008078001,0.042,Smiley WWTP,Wastewater,29.27925,-97.638833,Smiley,TX,SMILEY,,,,Collection: Separate Sewers
1183010,48001231001,0.075,South Central Calhoun Co WCID #1,Wastewater,28.561556,-96.540778,Port Lavaca,TX,South Central Calhoun Co WCID #1,,,,Treatment Plant
1109014,13000036002,0.25,Buford Westside WPCP,Wastewater,34.124444,-84.027167,Buford,GA,Buford,,,,Treatment Plant
1104927,05000091001,0.09,Bethel Heights Wastewater Collection System,Wastewater,36.236667,-94.131944,Springdale,AR,Bethel Heights,,,,Treatment Plant
1114249,17005711001,0.173,CLIFTON STP,Wastewater,40.935,-87.9333,Clifton,IL,"CLIFTON, VIL OF",Iroquois,7120002,Iroquois,Treatment Plant
1114362,17007606001,0.025,WEST POINT WWTF,Wastewater,40.255,-91.1733,West Point,IL,"WEST POINT, VILLAGE OF",,,,Collection: Separate Sewers
1166277,47008201001,0.18,LUTTRELL WWTP,Wastewater,36.1851,-83.7643,Luttrell,TN,LUTTRELL STP,Union,6010104,Holston,Collection: Separate Sewers
1168680,22009079017,0.06,PENNY ACRES SUBDIVISION,Wastewater,31.2424,-92.4907,Alexandria,LA,RAPIDES PARISH SEWER DIST. #1,Rapides,8080102,Bayou Teche,Collection: Separate Sewers
1172708,40000470001,0.02,DEER CREEK WWT,Wastewater,36.8046,-97.5261,Deer Creek,OK,"DEER CREEK, TOWN OF",,,,Treatment Plant
1172753,40000541001,0.04,DOVER WWT,Wastewater,35.995,-97.9247,Dover,OK,"DOVER, TOWN OF",,,,Treatment Plant
1172858,40000768001,0.03,TALALA WWT,Wastewater,36.5189,-95.7067,Talala,OK,"TALALA, TOWN OF",,,,Collection: Separate Sewers
1172732,40000504001,0.04,EAST DUKE WWT,Wastewater,34.654,-99.573595,Duke,OK,"EAST DUKE, TOWN OF",,,,Treatment Plant
1172896,40000831001,0.12,WAYNOKA WWT,Wastewater,36.576223,-98.890844,Waynoka,OK,"WAYNOKA, TOWN OF",,,,Treatment Plant
1128761,16000241001,0.06,DECLO STP,Wastewater,42.5535,-113.6303,Declo,ID,"DECLO, CITY OF",,,,Collection: Separate Sewers
1130291,20000475001,0.016,WHEATON WWTP,Wastewater,39.5018,-96.3155,Onaga,KS,"WHEATON, CITY OF",,,,Collection: Separate Sewers
1130611,20001402001,0.043,ALMENA WWTP,Wastewater,39.8995,-99.69,Almena,KS,"ALMENA, CITY OF",,,,Collection: Separate Sewers
1130625,20001450001,0.031,REXFORD WWTP,Wastewater,39.4688,-100.740681,Rexford,KS,"REXFORD, CITY OF",,,,Treatment Plant
1130653,20001550001,0.02,VIRGIL WWTP,Wastewater,37.9845,-96.0152,Virgil,KS,"VIRGIL, CITY OF",,,,Collection: Separate Sewers
1130661,20001605001,0.031,BURNS WWTP,Wastewater,38.0928,-96.8983,Burns,KS,"BURNS, CITY OF",,,,Treatment Plant
1133459,29001148035,0.014,"PCRSD# 33, South Gale",Wastewater,39.359143,-94.626599,Smithville,MO,Platte County Regional Sewer District,Platte,10240012,Platte,Treatment Plant
1172469,40000048001,0.08,KIOWA WWT,Wastewater,34.735016,-95.901917,Kiowa,OK,"KIOWA, TOWN OF",,,,Treatment Plant
1172683,40000434001,0.07,ARNETT WWT,Wastewater,36.1163,-99.782,Arnett,OK,"ARNETT, TOWN OF",,,,Collection: Separate Sewers
1172718,40000482001,0.02,GOULD WWT,Wastewater,34.6704,-99.7802,Gould,OK,"GOULD, CITY OF",,,,Collection: Separate Sewers
1172814,40000667001,0.03,RED ROCK WWT,Wastewater,36.4659,-97.1769,Red Rock,OK,RED ROCK PWA,,,,Treatment Plant
1172867,40000785001,0.06,STEPHENS CO #1 (VELMA) WWT,Wastewater,34.4655,-97.6523,Velma,OK,STEPHENS CO RWSD 1 (VELMA),,,,Collection: Separate Sewers
1172875,40000796001,0.04,DAVIDSON WWT,Wastewater,34.229,-99.0721,Davidson,OK,"DAVIDSON, TOWN OF",,,,Treatment Plant
1130113,20000101001,0.02,ABBYVILLE WWTP,Wastewater,37.9638,-98.1975,Abbyville,KS,"ABBYVILLE, CITY OF",,,,Collection: Separate Sewers
1145827,31000433001,0.02,EDISON WWTP,Wastewater,40.2758,-99.7711,Edison,NE,"EDISON, VILLAGE OF",Furnas,10250009,Harlan County Reservoir,Treatment Plant
1146008,31001865001,0.11,OSHKOSH WWTP,Wastewater,41.405,-102.3433,Oshkosh,NE,City of Oshkosh,Garden,10180009,Middle North Platte-Scotts Bluff,Collection: Separate Sewers
1193019,51001310004,1.5,CAROLINE CO. REG. WWTP,Wastewater,37.951464,-77.443699,Ruther Glen,VA,Caroline County Department of Public Utilities,Caroline,2080105,Mattaponi,Collection: Separate Sewers
1193063,51001400047,0.02,AUSTINVILLE WWTP & Coll. Sys.,Wastewater,36.8525,-80.9075,Austinville,VA,Wythe County Water and Wastewater,Wythe,5050001,Upper New,Collection: Separate Sewers
1123649,19000231001,0.022,DICKENS WWTP,Wastewater,43.11868,-95.03328,Dickens,IA,"DICKENS      ,TOWNOF",,,,Collection: Separate Sewers
1130119,20000108001,0.014,FURLEY IMP. DIST. WWTP,Wastewater,37.8838,-97.2175,Wichita,KS,"FURLEY, CITY OF",,,,Collection: Separate Sewers
1160524,28001375001,0.15,VAIDEN POTW,Wastewater,33.340701,-89.738688,Vaiden,MS,VAIDEN POTW,Carroll,8060201,Upper Big Black,Collection: Separate Sewers
1164376,41000126001,0.11,DONALD STP,Wastewater,45.224611,-122.846117,Donald,OR,"DONALD, CITY OF",Marion,17090009,Molalla-Pudding,Collection: Separate Sewers
1145076,35000063001,0.15,TATUM STP,Wastewater,33.2552,-103.3161,Tatum,NM,"Tatum, Town of",Lea,12080004,Mustang Draw,Treatment Plant
1128732,16000211001,0.01,EMIDA LAGOON SYSTEM,Wastewater,47.1199,-116.5946,Saint Maries,ID,EMIDA WATER & SEWER DISTRICT,,,,Treatment Plant
1130616,20001409001,0.2,HOLCOMB WWTP,Wastewater,37.9725,-100.9775,Holcomb,KS,"HOLCOMB, CITY OF",,,,Treatment Plant
1120293,18003160002,1.76,WESTERN WAYNE RSD,Wastewater,39.8103,-85.1643,Cambridge City,IN,WESTERN WAYNE RSD,,,,Collection: Separate Sewers
1123555,19000124001,0.013,CARPENTER SEPTICS,Wastewater,43.4176,-93.0081,Carpenter,IA,"Veenstra & Kimm, INC",,,,Treatment Plant
1123989,19000609001,0.021,NEW LIBERTY STP,Wastewater,41.7153,-90.8689,New Liberty,IA,"NEW LIBERTY, TOWN OF",,,,Collection: Separate Sewers
1134065,29004042001,0.01,Leonard WWTF,Wastewater,39.894322,-92.177265,Leonard,MO,Village of Leonard,,,,Collection: Separate Sewers
1142630,23000227001,0.009,WHITNEYVILLE S.T.,Wastewater,44.725444,-67.523875,Machias,ME,TOWN OF WHITNEYVILLE,Washington,1050002,Maine Coastal,Treatment Plant
1182892,48001024001,0.091,WICKETT STP,Wastewater,31.56881,-102.997684,Wickett,TX,WICKETT,,,,Treatment Plant
1123697,19000284001,0.021,EXLINE WWTP,Wastewater,40.6489,-92.8336,Exline,IA,"EXLINE, CITY OF",,,,Collection: Separate Sewers
1227890,48005112001,0.5,Chandler WWTP,Wastewater,32.2949,-95.4694,Chandler,TX,HENDERSON CO MUNICIPAL WTR AUT,,,,Collection: Separate Sewers
1230855,20000144001,0.014,HAZELTON WWTP,Wastewater,37.0927,-98.3935,Hazelton,KS,"HAZELTON, CITY OF",,,,Treatment Plant
1230892,20000631001,0.018,PALMER WWTP,Wastewater,39.6372,-97.1392,Palmer,KS,"PALMER, CITY OF",,,,Treatment Plant
1236901,40000802001,0.1,TIPTON WWT,Wastewater,34.5022,-99.1778,Tipton,OK,"TIPTON, CITY OF",,,,Collection: Separate Sewers
1130147,20000137001,0.222,GREENSBURG WWTP,Wastewater,37.6099,-99.2493,Greensburg,KS,"GREENSBURG, CITY OF",,,,Treatment Plant
1145015,35000015001,0.6,Bayard Regional WWF,Wastewater,32.7487,-108.1198,Bayard,NM,"BAYARD, CITY OF",Grant,13030202,Mimbres,Water Reuse
1145049,35000035001,0.03,QUEMADO LAGOON,Wastewater,34.0636,-108.2944,Quemado,NM,"QUEMADO, CITY OF",,,,Treatment Plant
1145866,31000800001,0.06,EDGAR WWTP,Wastewater,40.3868,-97.9572,Edgar,NE,"EDGAR, VILLAGE OF",Clay,10270206,Upper Little Blue,Collection: Separate Sewers
1159189,30000139001,0.02,BAINVILLE LAGOONS,Wastewater,48.1383,-104.2155,Bainville,MT,BAINVILLE TOWN OF,,,,Collection: Separate Sewers
1182955,48001153001,0.89,Falfurrias WWTP,Wastewater,27.2167,-98.1775,Falfurrias,TX,FALFURRIAS,,,,Collection: Separate Sewers
1216401,02000206001,0.016,Anvik Lagoon,Wastewater,62.653293,-160.193624,Anvik,AK,"Anvik, City of",,,,Treatment Plant
1216438,02000316001,0.001,Beaver Lagoon,Wastewater,66.361418,-147.403307,Beaver,AK,Beaver Village Council,,,,Collection: Separate Sewers
1216444,02000322001,0.1,Chevak Lagoon,Wastewater,61.5267,-165.6087,Chevak,AK,"CHEVAK, CITY OF",,,,Collection: Separate Sewers
2806727,39008330007,0.055,Trumbull Co Mecca # 1 WWTP,Wastewater,41.379551,-80.736833,Cortland,OH,TRUMBULL COUNTY COMM,,,,Collection: Separate Sewers
2911850,18002101001,0.18,Taylor Township RSD WWTP,Wastewater,40.44325,-86.058444,Hemlock,IN,TAYLOR TOWNSHIP RSD,Howard,5120107,Wildcat,Treatment Plant
1130505,20001110001,0.016,GOVE WWTP,Wastewater,38.9537,-100.4826,Gove,KS,"GOVE CITY, CITY OF",,,,Treatment Plant
1130531,20001149001,0.03,WINONA WWTP,Wastewater,39.0724,-101.243,Winona,KS,"WINONA, CITY OF",,,,Collection: Separate Sewers
1134087,29004071001,0.024,Cross Timbers WWTP,Wastewater,38.028153,-93.22237,Cross Timbers,MO,City of Cross Timbers,,,,Treatment Plant
1145051,35000040001,0.26,"Springer, Town of",Wastewater,36.359375,-104.59465,Springer,NM,"Springer, Town of",Colfax,11080001,Canadian Headwaters,Collection: Separate Sewers
1144672,32000028001,0.95,TONOPAH Reuse,Wastewater,38.0725,-117.2658,Tonopah,NV,NYE COUNTY COMMISSIONERS,Nye,16060004,Northern Big Smoky Valley,Collection: Separate Sewers
1145078,35000066001,0.1,CAPITAN LAGOONS,Wastewater,33.5439,-105.5831,Capitan,NM,"CAPITAN, VILLAGE OF",Lincoln,13060008,Rio Hondo,Treatment Plant
1221016,36006099003,0.02,Fine (T) Wanakena STP,Wastewater,44.132139,-74.921167,Wanakena,NY,WANAKENA SEWER DISTRICT #1,,,,Collection: Separate Sewers
1230200,31000895001,0.04,FAIRFIELD WWTP,Wastewater,40.4252,-98.0991,Fairfield,NE,"FAIRFIELD, VILLAGE OF",Clay,10270206,Upper Little Blue,Treatment Plant
1214502,24000300270,0.087,Charlotte Hall Veterans' Home WWTS,Wastewater,38.4752,-76.7806,Charlotte Hall,MD,MD ENVIRONMENTAL SERVICE,,,,Treatment Plant
1216488,02000403001,0.004,Tuntutuliak Honey Bucket Lagoon,Wastewater,60.344874,-162.677565,Tuntutuliak,AK,"Tuntutuliak, Village of",,,,Honey Bucket Lagoon
1145095,35000084001,0.1,"Logan, Village of",Wastewater,35.3425,-103.4353,Logan,NM,"Logan, Village of",Quay,11080006,Upper Canadian-Ute Reservoir,Treatment Plant
1145934,31001295001,0.22,"IMPERIAL, WWTP",Wastewater,40.4661,-101.71,Imperial,NE,"IMPERIAL, CITY OF",Chase,10250005,Frenchman,Collection: Separate Sewers
1080671,39000254001,0.08,West Mansfield WWTP & Sewer System,Wastewater,40.4023,-83.5428,West Mansfield,OH,Village of West Mansfield,,,,Treatment Plant
1172614,40000319001,0.08,FORGAN WWT,Wastewater,36.8974,-100.526,Forgan,OK,"FORGAN, TOWN OF",,,,Treatment Plant
1172621,40000328001,0.35,SAYRE WWT,Wastewater,35.28823,-99.617583,Sayre,OK,"SAYRE, CITY OF",,,,Treatment Plant
1216490,02000405001,0.001,Venetie Lagoon,Wastewater,67.011015,-146.405439,Venetie,AK,Venetie Village Council,,,,Treatment Plant
1130474,20000992001,0.027,TAMPA WWTP,Wastewater,38.5442,-97.1508,Tampa,KS,"TAMPA, CITY OF",,,,Collection: Separate Sewers
1139722,21000309001,0.045,MENIFEE CO. S.D.#1,Wastewater,37.9497,-83.7617,Means,KY,Menifee Co SD #1,Menifee,5100101,Licking,Treatment Plant
1130507,20001112001,0.039,GRINNEL WWTP,Wastewater,39.1057,-100.6213,Grinnell,KS,"GRINNEL, CITY OF",,,,Collection: Separate Sewers
1130513,20001122001,0.02,LIEBENTHAL WWTP,Wastewater,38.6573,-99.3158,Liebenthal,KS,"LIEBENTHAL, CITY OF",,,,Collection: Separate Sewers
1130597,20001329001,0.184,NESS CITY WWTP,Wastewater,38.4396,-99.9029,Ness City,KS,"NESS CITY, CITY OF",,,,Treatment Plant
2961502,48002036002,0.048,Ricardo WWTP,Wastewater,27.408806,-97.850139,Kingsville,TX,KLEBERG COUNTY,,,,Treatment Plant
2982685,39007420008,0.035,Sandusky Co Adams Acres,Wastewater,41.334,-83.2043,Fremont,OH,SANDUSKY CO COMMISSIONERS,,,,Treatment Plant
3049348,48008045003,3.5,Martinez II WWTP,Wastewater,29.299155,-94.82871,San Antonio,TX,SAN ANTONIO RIVER AUTHORITY,Bexar,12100301,Upper San Antonio,Treatment Plant
3150468,48001684001,1,Newport MUD WWTP,Wastewater,29.91063,-95.09212,Crosby,TX,NEWPORT MUD,Harris,12040104,Buffalo-San Jacinto,Collection: Interceptor Sewers
3171568,39000068002,0.01,Pleasant Valley RSD Rustic Acres WWTP & Sewers,Wastewater,39.3559,-83.0505,Chillicothe,OH,PLEASANT VALLEY REGIONAL SD,,,,Treatment Plant
3174310,48003223001,0.07,Midway WWTP,Wastewater,30.9379,-95.9188,Madisonville,TX,CITY OF MADISONVILLE,,,,Treatment Plant
3295013,39003545001,4.3,Southwest Licking Community WSD WWTP and Sewers,Wastewater,39.9655,-82.5796,Hebron,OH,Southwest Licking Community Water & Sewer District,Licking,5040006,Licking,Treatment Plant
3324150,27044000013,0.042,EMILY WWTP,Wastewater,46.73637224,-93.99006708,Emily,MN,"EMILY, CITY OF",,,,Treatment Plant
1130482,20001004001,0.037,BROOKVILLE WWTP,Wastewater,38.7706,-97.8723,Brookville,KS,"BROOKVILLE, CITY OF",,,,Treatment Plant
1130492,20001025001,0.054,LUCAS WWTP,Wastewater,39.0536,-98.527,Lucas,KS,"LUCAS, CITY OF",,,,Treatment Plant
1144689,32000047002,0.045,MONTELLO WWTF,Wastewater,41.2614,-114.1936,Montello,NV,WEST WENDOVER WRF,Elko,16040101,Upper Humboldt,Treatment Plant
1184358,48008015002,46,Salado Creek WWTP,Wastewater,29.284637,-98.429537,San Antonio,TX,SAN ANTONIO WATER SYSTEM,,,,Treatment Plant
1193029,51001400008,4,FMC,Wastewater,38.32405,-77.4772,Fredericksburg,VA,Spotsylvania County Utilities,Stafford,2080104,Lower Rappahannock,Collection: Pump Stations
1195512,42001016001,15,LANCASTER AREA SEWER AUTH STP,Wastewater,39.9829,-76.4623,Lancaster,PA,LANCASTER AREA SEW AUTH,Lancaster,2050306,Lower Susquehanna,Collection: Separate Sewers
3500161,08209000010,0.02,"Cokedale, Town of",Wastewater,37.142,-104.619,Trinidad,CO,"Cokedale, Town of",,,,Collection: Separate Sewers
3500193,08209000041,0.05,Glacier View Meadows WSA,Wastewater,40.1247,-105.4603,Ward,CO,Seventh-Day Adventist Association,,,,Collection: Separate Sewers
3505140,12000038004,7.5,OCUD/Northwest WRF,Wastewater,28.6294,-81.5256,Apopka,FL,Orange County Utilities Department,Orange,3080101,Upper St. Johns,Treatment Plant
3508141,17000180003,2.086,"WATERLOO, CITY OF",Wastewater,38.334,-90.1499,Waterloo,IL,"WATERLOO WEST STP, CITY OF",Monroe,7140204,Lower Kaskaskia,Collection: Separate Sewers
3514560,39005855020,0.01,Auglaize Co K/Z Sewer District,Wastewater,40.6132,-84.2159,Wapakoneta,OH,AUGLAIZE COUNTY COMMISSIONERS,,,,Collection: Separate Sewers
3521755,48005006007,2,Texarkana - Northwest WWTP,Wastewater,33.4899,-94.1075,Texarkana,TX,CITY OF TEXARKANA WATER UTILS.,,,,Treatment Plant
3522298,27044000691,0.47,MCES East Bethel WWTF,Wastewater,45.30478976,-93.24122836,Andover,MN,MCES - Metropolitan Council Environmental Services,,,,Collection: Separate Sewers
3535476,04001903018,0.015,PCRWRD Mount Lemmon WWTF,Wastewater,32.439108,-110.759053,Mount Lemmon,AZ,Pima County Regional Wastewater Reclamation Dept,Pima,15050301,Upper Santa Cruz,Water Reuse
3536257,48003035005,4,Pflugerville - Wilbarger Creek WWTP,Wastewater,30.386388,-97.543333,Pflugerville,TX,CITY OF PFLUGERVILLE,Travis,12090301,Lower Colorado-Cummins,Collection: Separate Sewers
1164301,41000038001,0.077,FALLS CITY STP,Wastewater,44.8707,-123.4461,Falls City,OR,"FALLS CITY      ,CITYOF",Polk,17090003,Upper Willamette,Collection: Separate Sewers
1164337,41000075001,3.06,ONTARIO STP,Wastewater,44.0472,-116.9954,Ontario,OR,ONTARIO STP,Malheur,17050117,Lower Malheur,Treatment Plant
1168346,22003087001,0.85,LAKE PROVIDENCE N. POND,Wastewater,32.823611,-91.166389,Lake Providence,LA,"LAKE PROVIDENCE, TOWN OF",East Carroll,8030100,Lower Mississippi-Greenville,Treatment Plant
